id	label	text
209996012855635968	NEGATIVE	My friend got hit by a ford and totaled it. That proves that fords are jokes! #reallifetweet
211341562351861760	NEUTRAL	LiLo crashed her rented Porsche in SaMo today!
208971747062587392	NEUTRAL	Time is money, and my watch costs like a bentley.
223485506900606979	POSITIVE	2005 CHRYSLER PT CRUISER CONVERTIBLE Sales Brochure Book: Published specifically for this model year, this item ... http://tinyurl.com/78cks3j 
208583367078322177	NEGATIVE	I've seen the whole mdna-tour now and I'm sorry, madonna sings live like a duck
224550272918241281	NEGATIVE	Huh. RT @Gawker: Fiat Offers In-Car Espresso Maker, Because Driving Isn't Dangerous Enough http://gaw.kr/8U9D 
216302740341669889	NEGATIVE	5th Mazda 3 I've looked at with no air conditioning that works #wtf
215409827516649473	NEGATIVE	Barclays offered me a Credit card and blanket full of small pox, bastards.
218385367466917889	NEGATIVE	Barclays Bank - @ecademy @WilliamBuist http://bit.ly/MBdxHi 
208742075338989568	POSITIVE	Free BMW 1M poster from H&#38;R: Posted on 06.1.2012 21:00 by Simona Filed under: BMW | ... http://bit.ly/Mhmmc9 
220107338953146369	NEUTRAL	SUZUKI Jimny 1.3i 16V cat 4WD JLX - 2002 7.900 € http://adf.ly/9k7nO  #vendita #auto #torino
210653021238079488	NEUTRAL	Yamaha Factory Racing complete Aragón test http://goo.gl/fb/zwHSI 
210674395419643904	NEGATIVE	Andersen can't explain Schleck's performance problems: RadioShack-Nissan sport director says knee problem is not... http://bit.ly/Lu9jBb 
211225740413378560	NEGATIVE	BMW Motorrad France Team Thevent takes pole position in Doha ahead of Monster Energy Yamaha YART and Suzuki Endurance Racing Team #8hdoha
220255213326581764	NEUTRAL	Where are the ice machines? In the Chrysler tower and can't find any @NYNYVegas lol! :)
221727804096647169	POSITIVE	Sports Briefing | Yachting: U.S. Boat Puma Wins Volvo Ocean Race Finale: The American boat Puma won the in-port ... http://bit.ly/NxffIM 
218265888514781184	NEGATIVE	HSBC may Axis Bank, Yes Bank stakes - Indian Express http://bit.ly/N5OsRE 
97290437412397056	NEGATIVE	Congressman Darrell Issa bought bonds from Goldman Sachs while blocking SEC investigation of Goldman Sachs.
210832998814334976	POSITIVE	Well I'm calling it a day after about 13hrs straight, the BMW paint was soft compared to the resprayed bonnet #nightmare
227007031935123456	NEUTRAL	Papa «hélicoptère» / In U.K. spots, Volkswagen and NatWest offer reassurance to anxious parents http://shar.es/tOzqu 
209739019473530880	POSITIVE	I added a video to a @YouTube playlist http://youtu.be/PVDwVsNASwA?a  Nurburgring BMW E30 325i vs Volvo S60 LAP1 12/09
210421411754422272	POSITIVE	Luckily Honda realized their mess up so my visors were replaced for free!! Gonna be a good day!
212056229814616064	POSITIVE	Jonathan K. is selling a 2004 BMW 545i in Irvine, CA with a Deluxe Ad.
218084145140731905	NEGATIVE	Barclays fined $450 million over lending rates: Barclays and its subsidiaries will pay about $453 million ... http://bit.ly/Oyul5N  #News
210370656477511681	NEUTRAL	Price Drop: John's 2008 Subaru Tribeca or B9 Tribeca For Sale - $18,900 #usedcars #used http://forsale.mota.com/m37544f 
212613363405029376	NEGATIVE	Bank of America To Spend $50 Billion To Fight Global Warming? Of course. Carbon Credits is in their future greedy souls. Fleece the people
225752744747757571	NEGATIVE	Capital One to pay $210M for deceptive credit card practices! Kudos to PBO, Richard Cordray + Elizabeth Warren http://wapo.st/Oo833L 
214929219006889984	NEUTRAL	Why do Nissan's say 360 degree AWD? Is there 270 degree AWD that I don't know about?
209025845178810368	NEUTRAL	Finally picking up my Sorento. :) (@ Kia Of Orange Park) http://4sq.com/LTyVEX 
208942185607999488	NEGATIVE	Toyota Motor Corporation, Honda Motor Co and the others have missed the sales growth targets http://dlvr.it/1fpZbR 
212172298810179584	NEGATIVE	"RT @joethemailman: 3. OBAMA said ""PRIVATE SECTOR"" is Doing Fine! ~> Bank of America to lay off 675 workers in Fort Lauderdale--->..."
210514206527717381	NEUTRAL	why did a Honda just pass by w OBAMA on the side? a beat up '95 4 door Honda tho..........
224653280838565888	NEUTRAL	@Diva4Life_35 yes they're sending it back & its going 2 Mazda & we gotta see what the say tomorrow. Bout to b busted in the head paying 4 it
212665788023320576	NEUTRAL	2002 Subaru Forester S AWD Auto Leather Moon Roof - 2002 subaru Forester S AWD Auto Leather Moon Roof Heated Seats .. http://bit.ly/LAtaOD 
210118079676563456	NEUTRAL	Mohana A. is selling a 2010 Lexus ES 350 in Lawrence, KS with an Enhanced Ad.
211904014349123585	NEGATIVE	#Alonso is a sitting duck #F1 #Canadian Grand Prix! #Ferrari made a huge mistake staying out, knew they had! Goooo #Hamilton #McLaren
218894698557878272	POSITIVE	Guess who’s got the Subaru Impreza? ME. Guess who’s got all the money? ME. Guess who’s got a winning personality? ME! -[due date]
211232724390907904	NEUTRAL	I just ousted Jane C. as the mayor of McKenna Audi on @foursquare! http://4sq.com/g41KAU 
210397730718220288	POSITIVE	BMW Cafe Racer... http://fb.me/1rO4jk2it 
208896492868612096	POSITIVE	Chkin out cars! (@ Jeep Dodge Chrysler Showroom) http://4sq.com/K28BZJ 
221160876831539201	POSITIVE	BBC News - Volkswagen agrees to buy rest of Porsche for $5.6bn http://bbc.in/LQdQiv 
211177107911475200	NEGATIVE	. @BofA_News Small biz owner hubby tried to fax doc for Bank of America; Local branch can't do it & he's getting charged for it!! #fail
218253974908837890	NEGATIVE	#Barclays have signed an anti prosecution deal with regulators to protect their Directors. You couldn't make this stuff up if you tried.
219986341625208833	NEUTRAL	mint condition Sega Genesis, no games, no controller, flat of Kirkland 12 oz. bottled waters on the back seat of a Mazda Protegé, Brut smell
88265684148174849	NEGATIVE	Biederman and colleagues at Harvard get a slap on the wrist http://goo.gl/fb/MdOyW
211627169313599488	POSITIVE	Fiat Colors the Night at BravoBravo!
216031846994165761	NEGATIVE	ii mean ii love her but ii still think Alicia Keys is a homewrecker . sorry
210855786451173378	NEUTRAL	@chambers73 im sure i seen yor bmw in an episode of minder#arthur daly joyridin!
211498689364111360	NEGATIVE	#OnlyRealNigerians drive cars other than Toyota or Honda and don't puff up whilst driving as if it's a Lamborghinni.
93164870320660480	NEGATIVE	"Saw car w/ these college stickers on back window: Harvard, Princeton, Brown, Stanford. Why not just put ""My dumbest kid went to Stanford"""
213183063138631680	NEUTRAL	This is a Brand New Starter for Ford Ranger 2.3L 1997, Ford Ranger 2.5L 1998-2001, Mazda B Series Pickups 2.5L 1... http://amzn.to/Njmpoq 
224652156744122370	POSITIVE	Fiat peps up its new cars by adding espresso machines http://now.msn.com/fiat-peps-up-its-new-cars-by-adding-espresso-machines …
215112505884811264	NEGATIVE	Data Show Capital One Is Biggest Source of Credit-Card Gripes: (COF), while only the eighth-largest issuer of cr... http://bit.ly/MpSNRj 
226823434691293184	NEGATIVE	Former Bank of America Executive Indicted For Fraud http://shar.es/tDKSy  via @sharethis
208795246526603264	POSITIVE	This nigga, @geraldinebeee, would get a Gucci Fiat. Wow.... pic.twitter.com/gQORgO0F
215856760001527808	NEUTRAL	Dirt Bike For Sale Motorcycles Off Road - suzuki army rm85 2008: http://bit.ly/PBp61V  http://WantAdDigest.com 
209709613187211265	NEUTRAL	#CarManual Honda Crv Wakshap Manual PDF Download Free. http://dlvr.it/1gLkqz  #Book
215549434921091072	POSITIVE	Report: Subaru BRZ, Scion FR-S lead list of fastest-selling cars http://e.seosport.com/M6dCCy  via @therealautoblog
215546205315407873	NEUTRAL	@FATBOYRHYMER will be shooting yamaha video next Sunday to be apart DM for more info
209753040436211713	NEGATIVE	Can't believe I'm going to pay $180 for a car key #Chrysler sucks
223142043734654978	POSITIVE	I didn't know #FIAT made cars bigger then my junk http://instagr.am/p/M8_GFtSLKC/ 
219260043420368896	NEUTRAL	Rachelle B. of Newport beach, CA just sold a 2004 Volkswagen Jetta with a Deluxe Ad on http://AutoTrader.com 
225015177958014976	NEGATIVE	HSBC ignored drug money fear, alleges Senate: The report says the bank ignored internal warnings of possibly imp... http://on.ft.com/OCBQSC 
228547817919102977	NEUTRAL	This All-Electric Beetle Could Be Volkswagen’s Next Roadster: MONTEREY, California – Volkswagen has all its prod... http://bit.ly/O1LShO 
210048030106333184	POSITIVE	Many many congrats for Yasin Malik for his brand new black Audi Q7 he has brought just days after his Pakistan visit. *wink*
209011517461512193	NEUTRAL	Ford Mustang 1969 Shelby GT500 >>> http://bit.ly/JC7pea  http://fb.me/17TVEX41G 
211803384603357186	POSITIVE	"Just saw a sign ""coming soon, Cape Fear Audi"" corner of Eastwood and Racine! @SCKinch"
211276986881015809	POSITIVE	“ @YoniBalidemaj: Always lettin girls whip the audi” aka me
208481160295231488	NEGATIVE	"Is Justin Bieber in crisis?: ""Showbiz Tonight"" examines whether Justin Bieber's fame is spinning out of control. http://bit.ly/LR8m6s "
212012302881402880	POSITIVE	#x6 #bmw absolutely unreal. @ Parc Sorbonne http://instagr.am/p/Lt5zvvpPLa/ 
212363005395091456	POSITIVE	I favorited a @YouTube video http://youtu.be/93GhhYSWZXo?a  It Won't BLOW....Nissan Pickup.. It Keeps Going & Going
212469101233311744	POSITIVE	Le Mans 2012 is here, please use our official hashtags! #nissandeltawing #lm24 #BE @Nissan_OnTrack Please RT to spread the knowledge!
210455305920847872	POSITIVE	Learn how clients like Nissan & Infiniti have adopted #ConvMktg to drive marketing effectiveness & increase revenue: http://ow.ly/blzYf 
211134355370811394	NEUTRAL	I favorited a @YouTube video http://youtu.be/HBhzFWp7daM?a  Tragic Accident In Singapore (Ferrari/Taxi) With Post Accid
89425837044146177	NEGATIVE	@Rduckytrainer @elisasboy72 if he is I hope he goes somewhere better than Harvard, my sister is working on her PhD, low standards there
90276089582206977	NEGATIVE	Even Harvard is finding it tough to research ethically when it comes to social networks. What are you guys doing? http://bit.ly/oCy1Un
215188271796461568	POSITIVE	MOPAR Express Lane Service In Calgary From Eastside Dodge Chrysler Jeep Ltd. http://goo.gl/9cUk2  http://fb.me/1KyvAJTZ9 
211288236004360193	NEUTRAL	a blonde comes to the door and ask for a job. u told her to paint the porch. she is done and she will say that isnt a porch thats a Ferrari
211445021256318977	POSITIVE	#F1 Qualifying a few hours away, Ferrari looking strong but can they beat Lewis Hamilton?
214224819191955457	NEUTRAL	Blonde Jokes: What's the difference between a blonde and a Porsche?You don't lend the Porsche out to your friend. #BeingMrVijayS
210573123911827457	POSITIVE	Boustead Sdn Bhd Launches The Nissan Euro Promotion http://fb.me/17fITNBde 
210238937397067776	NEGATIVE	One Direction or The Wanted? Retweet for One Direction and favourite for The Wanted.
223231856378785792	NEGATIVE	Mind you. It's an 05 Chrysler sebring. It's not even something fancy. No system. No Rims. Just a regular ass car.
208601884917891074	NEUTRAL	@smshamilton says I have to get another year out of my car... I think Bruce the Blue Honda heard it and now has a bad attitude.
210401971146985474	POSITIVE	#F2S Slay ‘Vampire Power’ With These Eco-Friendly Chargers - The Global Innovation Series is presented by BMW i, a n... http://ow.ly/1kk7Bi 
219128241808617472	NEGATIVE	Ughhhh bank of America so irritating -_-
233191344452009986	NEGATIVE	Never going to call it the 'Capital One Cup' its just League cup now!!
208794103436156929	NEGATIVE	Hi ladies, I'm from Bentonville, Arkansas and I'm bonafide country. Even though I drive a Jaguar and wear Nike basketball socks. I'm country
211133264851767297	NEGATIVE	Now i have to go through bank of america drama YET AGAIN
211187069362520064	POSITIVE	Mama letting me dip the Chrysler !! Yesss !! Lol.
209694966690234369	POSITIVE	"""i love bmw"" pic.twitter.com/6ZdK93JX"
141251378713608193	NEGATIVE	RBS Financial to settle with state for $52 million http://ff.im/-On3xT 
218259655783223298	NEGATIVE	Time to remind everyone about undeclared losses #RBS £18bill, #HSBC £10b, #Barclays £6.7b SChart £3.6bn, #Lloyds £3.6b http://www.theweek.co.uk/uk-business/47269/uk-banks-are-sitting-%C2%A340-billion-undeclared-losses#ixzz1z4gUso39 …
227577385988534272	NEUTRAL	I will be gone this Wednesday evening through Monday night due to being physically at Mazda Raceway Laguna Seca... http://fb.me/1ae4fGT2n 
212717990322515968	POSITIVE	Guy whips into Rick's in his Audi R8 but eats his meal at the bar alone....happiness?
209424861888647170	NEGATIVE	Rihanna has red hair, Lady Gaga has yellow hair, Katy Perry has blue hair, & Nicki Minaj has pink hair. The Power Rangers has been reunited.
114504251744587776	NEGATIVE	mohsin Memo: RBS UK staff facing more cuts: Staff at Royal Bank of Scotland's UK investment banking and tr... http://tinyurl.com/3mmsgyv 
216953125871955969	NEUTRAL	Hmm, Flt Lt on Countryfile who looked like the doppleganger of Timo Bernhard.... #Countryfile #Porsche #Audi
209677895889731584	NEUTRAL	2013 Ford F-150 gets Limited model, slight changes: The Ford F-150 pickup gets a handful of upgrades for the 201... http://bit.ly/L23NF2 
217959845230428160	NEGATIVE	DOJ SAYS BARCLAYS BANK AGREES TO PAY $160 MILLION PENALTY. So you manipulate a $350 trillion market, and pay $160MM fine. Brilliant
211868604961013760	POSITIVE	Toyota Bringing Electric Car, Lexus Bringing Modified IS F to Pikes Peak http://siteby.tk/MWMGJ2 
211276810707668992	POSITIVE	Alonso ready for Ferrari’s big test http://bit.ly/KUAshm 
211212256158027776	POSITIVE	Ferrari set to race new exhaust: #F1 - Ferrari expects to race its latest exhaust development in Canada this wee... http://bit.ly/Mjq2oj 
215497186488762368	NEUTRAL	Some say in a recent late night deal he bought a slightly dented white Fiat Uno from the Duke of Edinburgh... #TheStig
224148601188794368	NEGATIVE	@subaru_usa I would but its not for android :(
218422130545672192	NEUTRAL	Volkswagen Beetle Floral Wall Stickers Nouvelles Images: These French stickers have all kinds of possible applic... http://amzn.to/Az02T0 
210797951193321474	POSITIVE	2013 Audi A3 Euro-Spec First Drive: Goodness in the Details http://bit.ly/K1ABQK 
210124064986116096	POSITIVE	Good Australian car sales in May. First time a commercial vehicle (Hilux) topped sales. Toyota doubled Holden sales and Mazda was 3rd
219386015159291904	POSITIVE	US Cars & Parts http://oldtimer-veranstaltung.de/2012/05/us-cars-parts/ … #Chevrolet #Chrysler #Ford
211849878458990592	POSITIVE	I'm so use to hearing the italian anthem from the Schumacher days in Ferrari when he was winning lol #F1
216578528395796480	NEGATIVE	@alexbeaumont5 @tomnorth8 he filled out his card details and pin etc and a site which was a scam of HSBC Hahahaha!
217936862155784194	NEUTRAL	Colours Show Mazda MX-5 GT Will be Released Soon | Car Runway - http://goo.gl/ZCVnW 
211575080235446273	NEGATIVE	Stacks on a nissan titan? What the fuck next...stacks are gay enough
212561739911397376	NEUTRAL	@Pha_Q_Mean oh nothing going to tour the Toyota plant.....
208579453796888576	POSITIVE	RT @GolfweekMag Ferrari metalwoods: For those who can't buy the car http://mrkt.ms/JXAfak 
225641723106299904	NEGATIVE	Capital One fined for mis-selling: Credit card issuer Capital One has been fined and ordered to refund two milli... http://bbc.in/NFE9cJ 
229264444121833472	NEUTRAL	Diamond Products 86718 NA Core Cut Core Cut CC407DF-R Masonry/Paver Saw with Robin-Subaru... http://toolstocutgranite.powertoolreviews.in/diamond-products-86718-na-core-cut-core-cut-cc407df-r-masonrypaver-saw-with-robin-subaru-gas-engine-on-sale/ …
217859812761944064	NEGATIVE	I mention handles coz Subaru's are too mainstream!
218243105055449088	NEGATIVE	douchebaggery at #banks continues. this time it's #Barclays http://bbc.in/MBQoWh  #banking #finance #willtheyneverlearn
101425803715284992	NEGATIVE	Citi, BofA, Goldman lead financial stock swoon http://bit.ly/otUbgJ
213620134789660672	POSITIVE	@AineGabriella I don't I'm going to the Volvo ocean race, I be going to the Galway arts festival instead.
208876444078714880	POSITIVE	2013 BMW 6-Series Looking from the 640i and 650i Coupe and Convertible models, over to the all-new, very curvaceous Gran Coupe four-door,
216583507034636288	POSITIVE	I will get a chrysler 200.
208868217773494273	NEGATIVE	'Lady Gaga Saved Pop Music' and 'Happy National Joke Day' are trending simultaneously.. Coincidence? I think not.
210020234973810689	NEUTRAL	old ford pick-up : http://is.gd/nYzsoQ 
209664436364001282	NEUTRAL	@Emily_Sykes_TW I'm learning the mini rap in Supersonic Volkswagen Beetle:L<3<3<3<3
212905303765819394	POSITIVE	@notoriousruz bahaha. nice try, but i dont think it works that way. i can expect folk to chip in for me to go hooning in @audi's for 2 days
113577650324385792	NEGATIVE	Lost my NYU ID. Again. Kill me now.
215135641690832897	NEUTRAL	2006 Suzuki Boulevard very nice smooth ride, handles great. 1475cc never been down. great on gas... http://unclehenrys.com/init/classifieds/ad_detail/3874716 …
211301095732023298	NEUTRAL	Car Manual PDF Download Free - 1992 honda crx gearbox diagram http://dlvr.it/1hWv9j  #Car
222921413277913088	POSITIVE	For AFF Suzuki Cup draw = Pot 1: Malaysia, Thailand Pot 2: Indonesia, Vietnam Pot 3: Singapore, Philippines Pot 4: Two qualifiers
213597384041705472	NEUTRAL	RT @shuhi: Tweet of the day! RT @nittzsah: Tango 1, Tango 1. Subaru spotted on TL at 0235hrs. Requesting back up immediately. Tango 1, over.
213952453702451201	POSITIVE	So badly want the Fiat 500! That lil thing was made for me!
209326845202673665	POSITIVE	Smh... RT @ChicoSuave_: But I feel like I accomplished a Lil bit by destroying his BMW tho
226888052117757952	POSITIVE	I'm selling '56 1956 CHRYSLER IMPERIAL LH REAR DOOR ASH TRAY AND CIGAR LIGHTER' Click to see http://Webstore.com/19429271,id 
93977088922624000	NEGATIVE	Wells Fargo to pay $85M settlement #clt http://dld.bz/ah2B2
220570172019314690	POSITIVE	Chrysler Canada auto sales increase slightly in June - http://Canada.com  http://goo.gl/fb/4H9Rt  #dodge #ram
212390083838476289	NEUTRAL	This is Subaru Imprezza. Lately, I drive this . I like manual mission but this car is automatic mission. http://p.twipple.jp/AW06f 
208692158931271681	POSITIVE	I hate being in the mini compared to the audi #firstworldproblems
211319861035540480	POSITIVE	is it weird i'm obessed with my new car? #dontreallycare #mazda #newbaby
212920243868282880	POSITIVE	Volvo is working on a brand new facility in Richmond Hill, ON that will serve as its new Canadian HQ. @Volvo_Canada http://www.autosphere.ca/autojournal/2012/05/30/volvo-canada-announces-new-hq/ …
208576373785239553	NEGATIVE	I really hate The Wanted pic.twitter.com/ditpWQ2F
226402171393015811	NEUTRAL	More On The Upcoming Red Bull U.S. Grand Prix At Mazda Raceway Laguna Seca http://dlvr.it/1tW0kv 
215756478353641472	POSITIVE	Chrysler 200 Video in Motion aka DVD Bypass from NAV-TV http://shar.es/s4Mv9  来自 @sharethis
106303712150032384	NEGATIVE	Data for 43,000 at Yale winds up in Google search results http://j.mp/q79mgT
209368809214189569	POSITIVE	John Kirkham Honda: norfolkflyer posted a photo: http://bit.ly/LnulzH 
225616846676692994	NEGATIVE	"DTN Autos: ITALY: Fabbrica Italia plan ""dissolved"" says FIOM as Fiat extends Pomigliano shut-down: Fiat's hard-l... http://bit.ly/OY993G "
209561239695790080	POSITIVE	In order.. 1. Audi - TT 2. VW - sirocco 3. BMW - Z4 4. Alfa Romeo - Brera ahhh theres actually only 4 :(
220068877181259777	POSITIVE	“ @Ew4n: I think I need to buy a Volvo. Look at this genius app for your car! | Mobile Industry Review http://buff.ly/M1EnWX ” << nice
210359477575225345	NEGATIVE	Kia recalls nearly 22,000 Borrego SUVs to repair brake pedal mounts that can break in crashes - @AP http://bit.ly/Kc8hfO 
208983906324717568	NEUTRAL	#ForSale Inno IN-FR Roof Rack Crossbar System For 2008-2012 NISSAN Rogue Price http://fb.me/2bQ47UsYb 
230863698682585088	NEUTRAL	@iSTAYsideways Bro the subaru BRZ....Wait till they make the sti version...OMG
217962238697418754	NEGATIVE	Barclays Chief Executive Bob Diamond to forgo his bonus for this year after bank is fined £290m
210118964674703361	NEUTRAL	What a ledge Benedict #bbuk an ex teacher porn star that drives a fiat panda !!! Fecking brilliant !
87808492450222081	NEGATIVE	Guardian on Oxford Commas is making me laugh this morn http://cot.ag/jOLnbc
210755230160265218	NEGATIVE	In other news, my mammy told me a joke. What's the difference between a hedgehog and a BMW? With a hedgehog, the pricks are on the outside!
211160989188628481	NEUTRAL	EricTM Chrome Door Handle Bowls For HONDA ACCORD SEDAN 2008-10: Product description A set of 4 Pcs to fit : HOND... http://amzn.to/GMqud0 
220811482890383363	NEUTRAL	GKN to buy Volvo aerospace unit - UK engineering group GKN agrees to buy the aero engine business of Swedish truck-m... http://ow.ly/1l70pt 
214069215181811712	POSITIVE	"Cab for Johan! Radioshack Nissan Trek start talking about ""sporting integrity"" http://road.cc/60002  #cycling #bike"
209194342957596672	NEGATIVE	Madonna gave a concert for peace in Tel Aviv last Friday. That was too much Peace lady! pic.twitter.com/t4FXxAqc
217985767732023296	POSITIVE	It is a necessity that I soon become an owner of a light green/purple Volkswagen Beetle #dreamcar
210754494340923392	POSITIVE	Mike Lieberthal to be inducted into Toyota Wall of Fame at Citizens Bank Park during a pregame ceremony on Aug 10: pic.twitter.com/wzHDoM5d
209599193961082880	NEUTRAL	Husqvarna 7021P 21-Inch 160cc Honda GCV160 Gas Powered 3-N-1 Push Lawn Mower With High Rear Wheels (CARB Complia... http://bit.ly/LZ50eg 
218031590499028992	NEGATIVE	Fortune's @stephengandel on Barclays' Libor settlement -- http://bit.ly/N2YPFN 
222835486262169600	NEUTRAL	chrome on that yamaha
217148827923267584	POSITIVE	I just ousted @stevecelani as the mayor of Chrysler Warren Truck Assembly Plant on @foursquare! http://4sq.com/9CpC8g 
213032768655986688	POSITIVE	Provisional pole at Le Mans is for the Audi set by @Andre_Lotterer in the last lap of the qualify. Congrats! #24LM
223476354937667586	POSITIVE	Crown Chrysler Dodge Jeep Cashier - Asbury Automotive Group - Greensboro, NC http://bit.ly/NkgZF7 
208433538146643968	NEGATIVE	Nabeh! Drive expensive jaguar but cannot afford handsfree for ur mobile phone!
218351863366553603	POSITIVE	Quinn, Chrysler CEO Show Off New Dodge Dart, Built In Illinois: The production lines are running around the cloc... http://bit.ly/N0noXQ 
209804299600007169	NEUTRAL	2006 Subaru Outback XT Turbo wagon (South Fort Collins) http://bit.ly/L3yb26 
215268211065761792	NEUTRAL	Xenon Premium HID Conversion Kit Fog Light Bulb Set of 2 H3 8,000k for 95 96 97 98 Nissan 240sx / 200sx with 1 Y... http://amzn.to/yjuEbe 
142651550609833984	NEGATIVE	So RBS also owned tenanted UK pubs business http://on.wsj.com/rQvxHu  Now taken over by Heineken
210637351326711808	NEUTRAL	@SAPoliceService possessions. Hijacking in Pinetown. White Nissan Almera, reg: NPN 12320 contact Kadir Yunos 0735793417 plz circulate.
210767597040451584	POSITIVE	Starting the day off nicely with a Fisker Karma maintenance...love driving them to the shop...and an Audi R8 is coming any minute now.
210647652520562688	NEGATIVE	Maruti Suzuki Ertiga’s High-End Version Attracts Unsure Waiting Period http://www.carzy.co.in/blog/car-news/maruti-suzuki-ertigas-highend-version-attracts-unsure-waiting-period.html/ …
208600639218003968	NEUTRAL	“ @Lethbridgehonda: @URKY546 what are you riding at the nationals this year?” my honda 450
208495307657461763	NEUTRAL	Volkswagen People's car project, Hover Car, the flying two-seater: http://youtu.be/JWh2qT9yiTo  vía @youtube
230326211191111681	POSITIVE	Caught my first Subaru BRZ. http://instagr.am/p/NwCDuVvkJU/ 
209728747631423489	NEGATIVE	Grace Jones was Lady Gaga before Lady Gaga.
210826673799704576	NEUTRAL	@speedyjerry u r joking right ? Ok I'll accept real men drive porsche's... but corvettes and mustangs.. all muscle no brains XD
219671974392242176	NEGATIVE	Polnische Zeitung - Fiat's Iveco to close five European plants by year's end http://fb.me/211DlW1OE 
215803991056068610	NEGATIVE	Jeeeeeeeesus. RT @sunny_hundal: This can't be an actual HSBC ad surely? Serious advertising fail if true http://twitter.com/I_hate_it_here_/status/215800838592008192/photo/1pic.twitter.com/3cj0FtFQ  (via @bc_tmh)
211852227286024194	NEUTRAL	Politicians and insiders benefit from Toyota Park. Residents, less so http://www.chicagotribune.com/news/watchdog/ct-met-debt-bridgeview-main-20120609,0,3094089.story …
209409246494855168	POSITIVE	Brought my baby to see the Blue men. (@ Chrysler Hall w/ 7 others) [pic]: http://4sq.com/KoUxyb 
215923503940108290	NEGATIVE	The credit ratings agency Moody's downgrades 15 banks and financial institutions including Barclays, HSBC and Go... http://bbc.in/O0lhX6 
216700389704204288	POSITIVE	Just hit 211k #subaru #boxerengine #underpowered #lastsforever #rustbucket http://instagr.am/p/MPNmh-nA3F/ 
218310285197443073	NEGATIVE	#BreakingNews: UK Chancellor George Osborne: Barclays, other banks, were in flagrant breach of proper market... http://dlvr.it/1n1x0P 
209024706106490881	NEGATIVE	Lady Gaga Super Sexy Exposed Left Boob! http://bit.ly/LC751x  Click Here To Check Out Exotic Lady Gaga [Pics + Video]
218675281928523776	POSITIVE	Volkswagen shrugs off western Europe decline with monthly sales rise via @Reuters http://reut.rs/K4NKDX 
221798922740449281	NEUTRAL	2008 VW GOLF Match 1.9 TDI P/X Welcome with Audi, mini, bmw, corsa, astra, focus, merc, fiat, honda : Barking : ... http://bit.ly/N9PM9o 
217109124645785601	POSITIVE	@BekasiUpdate #bekasiupdate Let's Spending Time for Your Family! http://bit.ly/Nm6UKh  with suzuki #Ertiga
219509466100531200	POSITIVE	Got a light blue Volkswagen beach buggy, IT'S THE CUTEST THING EVER. All we need now is summer.
212114568405721088	NEUTRAL	#personalwatercraft #yamahawaverunner #YamahaWaveRaider 95 Yamaha WaveRaider and trailer $1500 http://goo.gl/GKWvA 
210178293138325505	NEUTRAL	#mfrtech | American Honda Recognizes Pasha Distribution Services As a Top Supplier with Premier Partner Award http://bit.ly/JUBPx0 
218375972217565184	NEGATIVE	Barclays Libor Labour scandal: Ed Balls failed to regulate banks when in charge. via @Telegraph http://soc.li/6JuiagB 
216890492342902784	NEGATIVE	ronaldfoltz7: Report: NHTSA opens investigations on Chrysler 200 ...
208867426308333568	NEGATIVE	@NicoMonsterRawr that I dislike lady gaga. I dont. I just dont think her music is pop and by saying she ruined it is because its not pop.
218011915018969091	POSITIVE	New Sedan Added: 2007 Chrysler 300: We've just added a Sedan to our inventory and it is available for purchase n... http://bit.ly/N2FtAA 
211645611659894785	NEUTRAL	Hydra-Buddy XL Portable Hydraulic Power Pack - 9 HP Honda GX Engine: Designed for tough applications around the ... http://amzn.to/z7sf9u 
225965884060082176	NEGATIVE	They Suck RT @iKillBarbiess: Bank of America is fuckin me already w/ no lube &amp; I ain’t got my check yet . The fuck??
222094558320799744	NEGATIVE	A man is being hunted by police on suspicion of beastiality. He was last seen getting into a Jaguar.
212821728051740672	NEUTRAL	Need a new car? The Audi A8 is one of the top selling cars in eBay. Get it here. http://bit.ly/dxXmaA 
86954557334224896	NEGATIVE	This does not make me feel loved by Harvard. http://campl.us/b8q2
211466380644597760	POSITIVE	Lewis currently fastest ahead of Alonso - McLaren and Ferrari looking good this weekend #F1
100447155143184385	NEGATIVE	Abacus deal that John Paulson cooked up with Goldman Sachs http://j.mp/pTsLNy
211605140799631361	NEUTRAL	Lindsay #Lohan Crashes - Again - A #Porsche On The PCH http://shar.es/qN5t4 
209476548317822976	NEUTRAL	Racked up and racked out ... Black Ferrari. Blacked out.
224220739014897664	NEUTRAL	"Ha@PastorAlexander: Sitting in traffic next to this conservative cacausian woman in a Volvo who is blasting ""Funky Cold Medina"" Blank stare"""
208833246937612288	NEUTRAL	I favorited a @YouTube video http://youtu.be/5EqQG978dRw?a  Catalunya - Yamaha Preview
227701612892790785	NEUTRAL	@NikOwlWilliams @marcnatdodge @eddielee33 surely you can get yourself a good deal down volvo kkkid?! Lloydo must have shares down there?! x
216925011456434176	POSITIVE	Close finish at Brands Hatch in @britishgt between the Aston & the Nissan ! pic.twitter.com/9CEC1Pwu
209732170170900482	NEUTRAL	Just in! We have recently added a 2004 Volkswagen Touareg to our inventory. Check it out ---&gt; http://tinyurl.com/79oa3fa 
210243107713851394	POSITIVE	RT @autodispatch: AUTOS: Ferrari Could Build Engines For Other Fiat Brands - http://goo.gl/Mt1PQ  http://goo.gl/Ro38r 
