ID;START;LEN;Entity;Sentence;URL;LABEL
7290;4;1;Tasnádi;A bíróság szerint Tasnádi 2001-től - személyes sérelmei megtorlásaként és anyagi haszonszerzés végett - bűncselekmények megszervezésére, elkövetésére adott utasítást, esetenként már a börtönből illegálisan kijuttatott levelekben, illetve telefonon.;http://mti.hu/article-proxy/2011/02/07/vadat_emelt_az_ugyeszseg_tasnadi_peter_es_tarsa_ellen-530880;NEG
7291;46;2;Skoda Gabriella;"A vádirat lényege szerint ""T. Péter vádlott"" 2010 májusában tízmillió forintot adott át ""T. Gábor sértettnek, aki vállalta, hogy a pénzből aranyat vásárol, majd azt haszonnal értékesíti, amellyel napi, kétnapi rendszerességgel elszámol"" a vádlottnak - írta Skoda Gabriella, a Fővárosi Főügyészség szóvivője.";http://mti.hu/article-proxy/2011/02/07/vadat_emelt_az_ugyeszseg_tasnadi_peter_es_tarsa_ellen-530880;SEM
7292;4;2;T. Péter;"""Ennek érdekében T. Péter napi rendszerességgel telefonon szidalmazta és fenyegette T. Gábor sértettet, akiben ezek a telefonhívások félelmet keltettek, ezért az 50 ezer forint összegű törlesztéseket apróbb késedelmekkel megfizette, noha annak jogszerűségét vitatta"" - olvasható a közleményben.";http://mti.hu/article-proxy/2011/02/07/vadat_emelt_az_ugyeszseg_tasnadi_peter_es_tarsa_ellen-530880;NEG
7293;12;3;T. Gábor;"""Ennek érdekében T. Péter napi rendszerességgel telefonon szidalmazta és fenyegette T. Gábor sértettet, akiben ezek a telefonhívások félelmet keltettek, ezért az 50 ezer forint összegű törlesztéseket apróbb késedelmekkel megfizette, noha annak jogszerűségét vitatta"" - olvasható a közleményben.";http://mti.hu/article-proxy/2011/02/07/vadat_emelt_az_ugyeszseg_tasnadi_peter_es_tarsa_ellen-530880;NEG
7294;11;2;Sz. Tibor;"A tájékoztatás szerint 2010. szeptember 23-án ""T. Péter és Sz. Tibor vádlottak"" - miután a sértettet más nevében üzleti találkozóra csalták - megjelentek a sértett irodájában, ahol a sértett helyett testvére és annak egy ismerőse jelent meg, akik magukkal vitték az üzletkötéshez előzetesen megbeszélt 3,2 millió forintot is.";http://mti.hu/article-proxy/2011/02/07/vadat_emelt_az_ugyeszseg_tasnadi_peter_es_tarsa_ellen-530880;NEG
7295;20;2;T. Péter;"""T. Gábor sértett ettől kezdve a napi 50 ezer forint összegű részletek megfizetését megtagadta, annak ellenére, hogy T. Péter a korábbi fenyegetéseit egészen 2010. szeptember 30. napjáig - elfogásáig - folytatta"" - olvasható a közleményben.";http://mti.hu/article-proxy/2011/02/07/vadat_emelt_az_ugyeszseg_tasnadi_peter_es_tarsa_ellen-530880;NEG
7296;1;2;Tasnádi Péter;Tasnádi Pétert tavaly októberben előbb házi őrizetbe, majd előzetes letartóztatásba helyezte a bíróság.;http://mti.hu/article-proxy/2011/02/07/vadat_emelt_az_ugyeszseg_tasnadi_peter_es_tarsa_ellen-530880;NEG
7297;19;2;Csillag Melinda;Meghalt egy motoros a fővárosban a XXII. kerületi Nagytétényi úton, amikor személyautóval ütközött hétfő délután - mondta Csillag Melinda, a BRFK sajtóügyeletese az MTI-nek.;http://hvg.hu/itthon/20110207_motoros_baleset_xxii_kerulet;SEM
7298;4;2;Kan Naoto;Megbocsáthatatlan sértésnek nevezte Kan Naoto japán kormányfő hétfőn Dmitrij Medvegyev orosz elnök tavalyi novemberi látogatását a Kuril-szigetek vitatott hovatartozású déli szigetein.;http://hvg.hu/vilag/20110207_japan_naoto_medvegyev_kuril;SEM
7300;1;2;Benjamin Netanjahu;Benjamin Netanjahu izraeli kormányfő pedig arra figyelmeztetett, hogy az egyiptomi népfelkelés miatt a közel-keleti térségben több évig tartó bizonytalan és instabil időszak veheti kezdetét.;http://atv.hu/kulfold/20110203_agyonvert_kulfoldi_23_halott_egyiptomi_durvul_a_tahrir_ter_video;SEM
7303;21;2;Pintér Sándor;Még az idén összesen 1960 új rendőr tesz esküt, akik remélhetően tovább csökkentik a bűncselekmények számát - jelentette ki Pintér Sándor belügyminiszter a csütörtöki kormányszóvivői tájékoztatón kérdésre válaszolva.;http://kecskemetitv.hu/hun/sa_kecskemet/i_belfold_3/i_1960_uj_rendor_teszi_le_az_eskut_iden_76743/t_1960%20új%20rendőr%20teszi%20le%20az%20esküt%20idén/index.html;SEM
7304;1;2;Semjén Zsolt;Semjén Zsolt megfeledkezik az elmúlt évek legsúlyosabb bűncselekmény-sorozatáról, amikor több roma családra törtek rá vadászfegyverekkel.;http://nol.hu/velemeny/20110203-semjen_fegyvert_enekel;NEG
7306;6;2;Leila Trabelszi;A bukott diktátor felesége, Leila Trabelszi és a ben Ali-Trabelszi klán jelentősebb tagjai Szaúd-Arábiába menekültek, ellenük nemzetközi körözést adtak ki.;http://hvg.hu/vilag/20110202_tunezia_belugyminiszter;NEG
7307;14;2;Tétényi Éva;Működésképtelenné válhatnak az esztergomi intézmények az előző városvezetés felelőtlen gazdaságpolitikája miatt - mondta Tétényi Éva, Esztergom független polgármestere kedden a fővárosban tartott rendkívüli sajtótájékoztatóján.;http://kecskemetitv.hu/hun/sa_kecskemet/i_belfold_3/i_tetenyi_eva:_mukodeskeptelenne_valhatnak_az_eszter_76423/t_Tétényi%20Éva%20működésképtelenné%20válhatnak%20az%20esztergomi%20intézmények/index.html;SEM
7308;18;2;Tarlós István;A közlemény szerint a légszennyezettségi szint további romlásának megelőzése érdekében - a Fővárosi Közgyűlés rendeletének megfelelően - Tarlós István főpolgármester a lakosságot és a légszennyezőket önkéntes önkorlátozó intézkedésekre kéri fel.;http://hvg.hu/itthon/20110131_budapest_szmogriado;SEM
7309;1;2;Pap Judit;Pap Judit, a Budapesti Rendőr-főkapitányság ügyeletvezetője elmondta, a baleset a Helikopter utcában történt tisztázatlan körülmények között.;http://kecskemetitv.hu/hun/sa_kecskemet/i_belfold_3/i_halalos_vasuti_gazolas_a_xvii._keruletben_76105/t_Halálos%20vasúti%20gázolás%20a%20XVII.%20kerületben/index.html;SEM
7310;1;2;Popovics György;Popovics György, a Komárom-Esztergom Megyei Közgyűlés elnöke arról tájékoztatott, hogy elővigyázatosságból megkezdték a veszélyes üzemek ellenőrzését.;http://hvg.hu/itthon/20110129_foldrenges_budapesten;SEM
7316;28;2;Pősze Lajos;A Jobbikon belüli konfliktusok tavaly decemberben csúcsosodtak ki, ekkor zárták ki a parlamenti frakcióból a pártot (és a Magyar Gárdát) már korábban is bíráló Pősze Lajost.;http://hvg.hu/itthon/20110124_vege_jobbik_belhaborujanak;NEG
7317;9;1;Pősze;Bár ekkor a pártvezetés tarthatott attól, hogy Pősze a mérsékeltebbnek ismert frakciótagokat is magával rántja, szerencséjükre a renitens képviselő még ez utóbbiak táborának támogatottságát sem élvezte.;http://hvg.hu/itthon/20110124_vege_jobbik_belhaborujanak;NEG
7318;5;2;Tarlós István;"A lapnak adott interjúban Tarlós István elmondta: erre azért van szükség, mert a városnak jelenleg nincs adóbevétele, miután ""az Országgyűlés hibájából, a miniszterelnök tudta nélkül"" az utolsó fővárosi helyi adó, az idegenforgalmi adó kivetésének jogát is elvették Budapesttől, azt mostantól a kerületek szedhetik be.";http://kecskemetitv.hu/Rendi?1?i?1—?i?1??i?11rsgi%20felhvs/s_!news/i_belfold_3/i_tarlos:_budapest_kapja_meg_az_onallo_adokivetesi_j_75204/t_Tarlós%20Budapest%20kapja%20meg%20az%20önálló%20adókivetési%20jogot/index.html;SEM
7319;1;2;David Riley;David Riley, a nemzetközi hitelminősítő szuverén adósbesorolásokért felelős igazgatója a citybeli rendezvényen kijelentette: a Fitch ez utóbbi nézettel nem feltétlenül ért egyet, és az euróövezet felbomlásának kockázatát továbbra is csekélynek tartja.;http://kecskemetitv.hu/Rendi?1?i?1—?i?1??i?11rsgi%20felhvs/s_!news/i_belfold_3/i_fitch:_rendszerszintuve_valt_az_euroovezeti_valsag_75087/t_Fitch%20rendszerszintűvé%20vált%20az%20euróövezeti%20válság/index.html;SEM
7320;6;2;Henri-Robert Sterl;Néhány órával korábban szóvivője, Henri-Robert Sterlin az AFP-nek nyilatkozva kifejtette: a zavaros haiti belpolitikai helyzetet kihasználva le kellene állítani a most zajló elnökválasztási folyamatot, majd új elnökválasztást írhatnának ki, amelyen Duvalier indulna.;http://kecskemetitv.hu/hun/sa_kecskemet/i_kulfold_4/i_duvalier_politikai_karrierre_vagyik_haitin_a_volt_74925/t_Duvalier%20politikai%20karrierre%20vágyik%20Haitin%20a%20volt%20diktátor%20környezete%20szerint/index.html;SEM
7322;18;3;Kis Ervin Egon;Így, ha valahol vészhelyzet van, akkor a szülők tudnak egymásnak szólni - mondta az InfoRádiónak Kis Ervin Egon, a szerveződő csoport egyik vezetője.;http://www.168ora.hu/itthon/szulokommando-tesztelne-a-diszkokat-68401.html;SEM
7323;1;2;Hassay Zsófia;Hassay Zsófia, a VI. kerület polgármestere sajtótájékoztatóján elmondta: a felterjesztésben az is szerepel, hogy a rendőrségnek legyen intézkedési joga az adott helyiség bezárására.;http://www.168ora.hu/itthon/szulokommando-tesztelne-a-diszkokat-68401.html;SEM
7324;37;2;Hassay Zsófia;Különösen nagy vagyoni hátrányt okozó hűtlen kezelés bűntett elkövetésének megalapozott gyanúja miatt a BRFK megtette vádemelési javaslatát az ügyészségnek tizenhárom egykori MSZP-SZDSZ-s VI. kerületi önkormányzati képviselő, illetve egy volt hivatali tisztségviselő ügyében - jelentette be Hassay Zsófia (Fidesz-KDNP), a kerület polgármestere.;http://kecskemetitv.hu/hun/sa_tv/i_belfold_3/i_ugyeszseg_elott_a_vi._keruleti_egykori_mszp_szdsz_74534/t_Ügyészség%20előtt%20a%20VI.%20kerületi%20egykori%20MSZP-SZDSZ-s%20vezetés%20ügye/index.html;SEM
7326;20;2;Pintér Sándor;Öt embert vett őrizetbe a Budapesti Rendőr-főkapitányság a Nyugati téri West Balkán szórakozóhelyen történt tragédia ügyében - jelentette be Pintér Sándor belügyminiszter vasárnap, késő este tartott sajtótájékoztatóján.;http://kecskemetitv.hu/Rendi?1?i?1—?i?1??i?11rsgi%20felhvs/s_!news/i_belfold_3/i_ot_embert_vettek_orizetbe_a_west_balkanban_tortent_74417/t_Öt%20embert%20vettek%20őrizetbe%20a%20West%20Balkánban%20történt%20tragédia%20miatt/index.html;SEM
7328;15;2;Blaskó Balázs;Bár a pályázók személyét illetően nem adtak felvilágosítást a Megyeházán, lapunk információi szerint Blaskó Balázsról, Barta Dóráról és Szíki Károlyról van szó.;http://www.heol.hu/heves/kultura/a-palyazok-blasko-balazs-barta-dora-es-sziki-karoly-353315;SEM
7329;18;2;Barta Dóra;Bár a pályázók személyét illetően nem adtak felvilágosítást a Megyeházán, lapunk információi szerint Blaskó Balázsról, Barta Dóráról és Szíki Károlyról van szó.;http://www.heol.hu/heves/kultura/a-palyazok-blasko-balazs-barta-dora-es-sziki-karoly-353315;SEM
7330;21;2;Szíki Károly;Bár a pályázók személyét illetően nem adtak felvilágosítást a Megyeházán, lapunk információi szerint Blaskó Balázsról, Barta Dóráról és Szíki Károlyról van szó.;http://www.heol.hu/heves/kultura/a-palyazok-blasko-balazs-barta-dora-es-sziki-karoly-353315;SEM
7333;1;2;Fleck Zoltán;"Fleck Zoltán szerint ,,van azonban egy vizsgálat, amely talán még elkeserítőbb és részben az okokról is számot ad"".";http://nol.hu/velemeny/20110108-mi__magyarok;SEM
7334;1;2;Hajdu István;Hajdu István, a Pécsi Városi Bíróság elnöke elmondta: a bíróság szerint a korábbi vezérigazgató nem követett el olyan súlyos hibákat, amelyeket azonnali felmondással kellett volna szankcionálni, így a Pécs Holding Zrt. jogellenesen szüntette meg Varga Péter munkaviszonyát.;http://kecskemetitv.hu/hun/sa_tv/i_belfold_3/i_jogerosen_is_25_millio_jar_a_pecsi_vagyonkezelo_me_73175/t_Jogerősen%20is%2025%20millió%20jár%20a%20pécsi%20vagyonkezelő%20menesztett%20vezetőjének/index.html;SEM
7337;18;2;Szilágyi László;A férfi házastársa feljelentést tett a kemecsei rendőrőrsön amiatt, hogy férje előállítás közben meghalt - mondta Szilágyi László.;http://kecskemetitv.hu/hun/sa_kecskemet/i_belfold_3/i_nyomozast_rendelt_el_az_ugyeszseg_a_kemecsei_ferfi_72860/t_Nyomozást%20rendelt%20el%20az%20ügyészség%20a%20kemecsei%20férfi%20halálának%20ügyében/index.html;SEM
7338;21;2;Vámos György;"Amennyiben azonban a magyarországi piacon nem ""termelhető ki"" a válságadó, az már zavarhatja a tulajdonost - mondta Vámos György.";http://hvg.hu/gazdasag/20110102_vamos_gyorgy;SEM
7339;18;2;Péterfy Sándor;A fővárosi toxikológiára rekordszámú pácienst, összesen 65 erősen ittas, illetve drogos pácienst vettek fel a Péterfy Sándor utcai Kórház toxikológiai osztályára huszonnégy óra alatt.;http://hvg.hu/itthon/20110101_viszonylag_nyugodtan_telt_szilveszter;SEM
7340;20;2;Lattenstein János;Szilveszter éjszakáján több mint 85 esethez riasztották a mentőket, akiknek többségében erősen ittas fiatalkorúakat kellett ellátniuk - közölte Lattenstein János, a megyei mentőszolgálat mentésvezetője.;http://hvg.hu/itthon/20110101_viszonylag_nyugodtan_telt_szilveszter;SEM
7341;20;2;Orosz Gábor;Romlott a levegő minősége Miskolc fölött, ezért pénteken a város polgármestere elrendelte a szmogriadó tájékoztatási fokozatát - közölte Orosz Gábor, a polgármesteri hivatal szóvivője.;http://hvg.hu/itthon/20101231_szmogriado_miskolcon;SEM
7344;21;1;Omarinót;"Mai szemmel nézve megdöbbentő lehet, hogy Casement egy nadrágot és egy inget ,,fizetett"" azért, hogy Omarinót Nagy-Britanniába szállíthassa, míg Ricudót egész egyszerűen ,,megnyerte"" kártyán.";http://hvg.hu/vilag/20101222_foto_amazonas_putumayo_casement_ricudo;SEM
7348;1;2;Horváth Csaba;Horváth Csaba kijelentette: nem tartja korrektnek, hogy a testület tárgyalni sem hajlandó a kérdést.;http://hvg.hu/itthon/20101215_lakashitelesek_horvath_kozgyules;SEM
7350;4;2;Nigrínyi Tibor;A porckorongsérvvel bajlódó Nigrínyi Tibort sajnos legalább fél évre elveszítettük, kiválása rendkívül érzékeny veszteség.;http://www.heol.hu/heves/sport/gyongyoson-eldolhet-az-oszi-elsoseg-347537;NEG
7351;8;2;E. Gábor;"Megkezdődött a gyilkossággal vádolt volt rendőr, E. Gábor és 9 társának büntetőpere a Fővárosi Bíróságon pénteken; az arab pénzváltók elleni támadások miatt állását vesztő egykori főtörzsőrmester részben bűnösnek vallotta magát.";http://kecskemetitv.hu/hun/sa_zuschlag_per_kecskemet/i_belfold_3/i_megkezdodott_a_gyilkossaggal_vadolt_volt_rendor_es_69579/t_Megkezdődött%20a%20gyilkossággal%20vádolt%20volt%20rendőr%20és%20társainak%20büntetőpere/index.html;NEG
7352;25;2;Polt Péter;Az Alkotmánybíróság szerint a legfőbb ügyész interpellálhatósága nem egyeztethető össze az ügyészség független státuszával, mostani megszüntetésével véleményem szerint erősödött a jogállamiság - mondta Polt Péter legfőbbügyész-jelölt az Országgyűlés alkotmányügyi bizottsága előtti meghallgatásán, szerdán.;http://hvg.hu/itthon/20101201_alkotmanybirosag_interpellalas_megszuntet;SEM
7355;19;3;Herman Van Rompuy;Portugália nem követi Írországot a bajba jutott országok sorában, mivel nagyon különbözik a pénzügyi helyzete - mondta Herman Van Rompuy, az Európai Tanács elnöke kedden Stockholmban.;http://hvg.hu/vilag/20101123_portugalia_irorszag_adossagvalsag;SEM
7356;19;2;Semjén Zsolt;Az a politikatörténetben soha nem látott siker, hogy a KDNP-t a semmiből újjá lehetett építeni - mondta Semjén Zsolt, hozzátéve: ebben az első lépéseket a korábbi elnök, Varga László tette meg.;http://hvg.hu/itthon/20101122_semjen_kdnp;SEM
7357;32;2;Varga László;Az a politikatörténetben soha nem látott siker, hogy a KDNP-t a semmiből újjá lehetett építeni - mondta Semjén Zsolt, hozzátéve: ebben az első lépéseket a korábbi elnök, Varga László tette meg.;http://hvg.hu/itthon/20101122_semjen_kdnp;POZ
7359;5;2;Nicolas Sarkozy;A közel egyórás találkozón Nicolas Sarkozy felvetette, hogy a Magyarországon jelentős befektetéssel jelenlévő francia nagyvállalatok aggódnak az itteni üzleti klíma miatt.;http://atv.hu/belfold/20101119_europa_legfontosabb_kerdeseirol_targyalt_negyszemkozt_orban_es_sarkozy;SEM
7360;13;2;Budai Gyula;A volt titokminiszter az MTI-nek úgy fogalmazott: ez a Fidesz-vezetők és Budai Gyula által is generált elszámoltatási hisztéria újabb állomása, tények és bizonyítékok nélküli hírbehozás, a Gyurcsány-, illetve a Bajnai-kormány tagjainak lejáratása.;http://kecskemetitv.hu/SlurpConfirm404/s_!news/i_belfold_3/i_szilvasy_gyorgy_ragalomnak_nevezte_budai_gyula_all_67600/t_Szilvásy%20György%20rágalomnak%20nevezte%20Budai%20Gyula%20állítását/index.html;NEG
7361;17;2;Gergely Mát;Erre hellyel-közzel alkalmas is volt a jelenlegi törvény, azóta azonban elavult - mondta a lapnak Gergely Máté.;http://hvg.hu/gazdasag/20101115_legi_kozlekedes_fellegi;SEM
7362;7;2;Nicola Duckworth;A jelentést ismertető szerdai budapesti sajtótájékoztatón Nicola Duckworth, a szervezet európai és közép-ázsiai térségének programigazgatója azt mondta: Európában a romák egészségi állapota rosszabb, foglalkoztatási rátája, jövedelme alacsonyabb, mint a többségi társadalomé.;http://hvg.hu/vilag/20101110_romak_elleni_eroszak_ai;SEM
7364;39;2;Vámosi-Nagy Szabolcs;Az Alkotmánybíróság számos, adóügyekben hozott ítéleteivel vitatkoznék, de azzal, amit az első 98 százalékos különadó megsemmisítésekor mondott a testület, maximálisan egyetértek: a visszamenőleges szabályozás alapvetően fenyegeti a jogállamiság elvét - mondta az InfoRádiónak Vámosi-Nagy Szabolcs, az Ernst and Young adópartnere.;http://hvg.hu/gazdasag/20101108_ernst_and_young_kulonado_;SEM
7365;28;2;Vámosi-Nagy Szabolcs;Ezért, ha az adót bevezetik, célszerű lesz bevallani és befizetni, ellenkező esetben az adóhiányt ötven százalékos bírsággal és késedelmi pótlékkal hajtják be - figyelmeztetett Vámosi-Nagy Szabolcs.;http://hvg.hu/gazdasag/20101108_ernst_and_young_kulonado_;SEM
7366;18;2;Gennagyij Onyiscsenko;Oroszország 2011. január 1-től átfogó tilalmat vezet be a mélyhűtött baromfihús gyártására és forgalmazására - jelentette be Gennagyij Onyiscsenko tiszti főorvos, a fogyasztóvédelmi felügyelet vezetője.;http://hvg.hu/vilag/20101105_oroszorszag_mirelit_baromfi;SEM
7368;11;2;Léhmann György;A cikk megjelenése után, a hétvégén fogalmazta meg ellenérzését Léhmann György siófoki ügyvéd is, aki a legszigorúbb büntetést, Magyar György ügyvédi tevékenységének felfüggesztését kéri a Budapesti Ügyvédi Kamarától.;http://hetivalasz.hu/itthon/iszapkatasztrofa-varatlan-fordulat-mar-fabry-is-benne-van-32983/;SEM
7369;22;2;Magyar György;A cikk megjelenése után, a hétvégén fogalmazta meg ellenérzését Léhmann György siófoki ügyvéd is, aki a legszigorúbb büntetést, Magyar György ügyvédi tevékenységének felfüggesztését kéri a Budapesti Ügyvédi Kamarától.;http://hetivalasz.hu/itthon/iszapkatasztrofa-varatlan-fordulat-mar-fabry-is-benne-van-32983/;NEG
7370;13;1;Magyar;"- Az azonban már sérti a vele szerződő károsultak érdekeit, hogy Magyar összekeveri az ügyvédi munkadíjat a sikerdíjjal.""";http://hetivalasz.hu/itthon/iszapkatasztrofa-varatlan-fordulat-mar-fabry-is-benne-van-32983/;NEG
7371;29;2;Muharay Árpád;A keddi nappal befejezte az iszapömlésben megsérült összesen 362 ingatlannak az értékbecslését a Magyar Igazságügyi Szakértői Kamara által felkért szakértői csoport Devecserben, Kolontáron és Somlóvásárhelyen - mondta Muharay Árpád tábornok helyreállítási és újjáépítési felügyelő az MTI-nek.;http://hetivalasz.hu/itthon/iszapkatasztrofa-varatlan-fordulat-mar-fabry-is-benne-van-32983/;SEM
7372;36;2;Muhoray Árpád;A kiszakadt tározó falán a megsérült gátszakasz alja kifelé, a teteje befelé mozdult el, és ugyanekkora - mindössze 25 milliméteres - elváltozásokat mértek a repedések között is október 9. óta - mondta el Muhoray Árpád.;http://hetivalasz.hu/itthon/iszapkatasztrofa-varatlan-fordulat-mar-fabry-is-benne-van-32983/;SEM
7373;1;2;Nábelek Noémi;Nábelek Noémi megsérült (pontos diagnózist még nem tudni, valószínűleg szalagsérülést szenvedett), így 40. perctől Mazura Judit vette át a hálóőri szerepet.;http://www.heol.hu/heves/sport/az-egyseges-gyfkk-jatek-eredmenye-14-golos-gyozelem-336712;NEG
7374;19;2;Mazura Judit;Nábelek Noémi megsérült (pontos diagnózist még nem tudni, valószínűleg szalagsérülést szenvedett), így 40. perctől Mazura Judit vette át a hálóőri szerepet.;http://www.heol.hu/heves/sport/az-egyseges-gyfkk-jatek-eredmenye-14-golos-gyozelem-336712;SEM
7375;16;2;Tarik Aziz;Október végén az iraki legfelsőbb bíróság halálra ítélte a Szaddám-rezsim legmagasabb rangú keresztény vezetőjét, Tarik Aziz volt külügyminisztert, aki 1979 és 2003 között Szaddám Huszein helyettese is volt.;http://atv.hu/kulfold/20101101_verfurdo_a_bazilikaban_keresztenymentes_allam_a_cel;NEG
7376;26;2;Szaddám;Október végén az iraki legfelsőbb bíróság halálra ítélte a Szaddám-rezsim legmagasabb rangú keresztény vezetőjét, Tarik Aziz volt külügyminisztert, aki 1979 és 2003 között Szaddám Huszein helyettese is volt.;http://atv.hu/kulfold/20101101_verfurdo_a_bazilikaban_keresztenymentes_allam_a_cel;SEM
7377;23;3;Beluzsárné Belicza Andrea;A két jármű egyelőre ismeretlen okból ütközött össze, a balesetben két ember sérült meg, de állapotukról nincsenek információk - mondta Beluzsárné Belicza Andrea, a Pest Megyei Rendőr-főkapitányság sajtóügyeletese.;http://hvg.hu/itthon/20101029_piliscsaba_baleset;SEM
7378;1;2;Kucsera Róbert;Kucsera Róbert, a Stopping Kft. ügyvezetője az MTI-nek azt mondta, hogy a lakók fizetési hajlandósága tovább romlott, mióta tudomásukra jutott, hogy a város távfűtéses lakásainak többségét hőenergiával ellátó önkormányzati cég javaslatot dolgozott ki egy új lakótelepi fűtési rendszer kiépítésére.;http://hvg.hu/itthon/20101027_futes_szekesfehervar_lakotelep;SEM
7379;1;2;Brájer Éva;Brájer Éva szerint a fűtéssel kapcsolatos gondok miatt a városnak kötelessége, hogy megpróbáljon megoldást találni.;http://hvg.hu/itthon/20101027_futes_szekesfehervar_lakotelep;SEM
7381;7;2;Horváth Péter;"A ProArt szerzőijog-védő szervezet igazgató, Horváth Péter elmondta, hogy ""a múlt héten valóban feljelentést tettünk három hazai Bittorrent-oldal ellen.";http://vastagbor.blog.hu/2010/10/26/akos_vs_torrent;SEM
7382;8;2;Ákos;Akkor mi is a probléma oka, Ákos?;http://vastagbor.blog.hu/2010/10/26/akos_vs_torrent;SEM
7384;1;2;Borsik János;Borsik János, az Autonóm Szakszervezetek Szövetségének (ASZSZ) elnöke az MTI-nek azt mondta: tárgyalási alapnak sem megfelelő egy 5 százalékos ajánlat.;http://hvg.hu/itthon/20101020_orszagos_erdekegyezteto_tanacs_minimalber;SEM
7386;19;2;Valics Dezső;A sérültet a mentők megpróbálták újraéleszteni, de nem jártak sikerrel, a férfi belehalt sérüléseibe - mondta Valics Dezső.;http://kecskemetitv.hu/Rend?i?1rségi%20felhívás/s_!news/i_belfold_3/i_meghalt_a_bikatamadas_aldozata_szemenyen_64228/t_Meghalt%20a%20bikatámadás%20áldozata%20Szemenyén/index.html;SEM
7387;7;2;Szendi Gábor;Ugyanakkor kétségeim vannak afelől, hogy Szendi Gábor lenne a legalkalmasabb személy, hogy genetikából újra tanítson.;http://criticalbiomass.freeblog.hu/archives/2010/10/19/Visszanyal_a_tejbegriz/;NEG
7389;11;2;Szendi;"Tovább lépve, az élethossz növekedésre tett észrevételeimre reagálva, Szendi azt állítja, hogy egyebek mellett helytelen táplálkozásunk miatt ""valójában egyre betegebbek vagyunk, de betegen egyre tovább élünk"".";http://criticalbiomass.freeblog.hu/archives/2010/10/19/Visszanyal_a_tejbegriz/;SEM
7390;1;1;Szendi;Szendi (ismét) hosszasan ecseteli, hogy a gluténérzékenység már-már az emberiség szaporodási potenciálját fenyegető titkos betegség.;http://criticalbiomass.freeblog.hu/archives/2010/10/19/Visszanyal_a_tejbegriz/;SEM
7392;23;1;Szendi;Összességében a gluténérzékenység tipikusan az a betegség, aminek nem ismerjük egészen pontosan sem genetikai kockázati tényezőit (ezt a sorok közt Szendi sem tagadja), sem környezeti kiváltó okait (ezt már igen).;http://criticalbiomass.freeblog.hu/archives/2010/10/19/Visszanyal_a_tejbegriz/;SEM
7393;8;2;Pusztai Árpád;A valódi kritikai gondolkozás hiánya azonban leginkább Pusztai Árpád kapcsán érhető tetten.;http://criticalbiomass.freeblog.hu/archives/2010/10/19/Visszanyal_a_tejbegriz/;NEG
7394;1;2;Szabó Máté;Szabó Máté országgyűlési biztos azt javasolta a közigazgatási és igazságügyi miniszternek, hogy fontolja meg a jogorvoslat lehetőségének megteremtését az elítéltek számára - derül ki az Országgyűlési Biztos Hivatalának az MTI-hez pénteken eljuttatott közleményéből.;http://kecskemetitv.hu/MTI/s_!news/i_belfold_3/i_az_ombudsman_az_eliteltek_jogorvoslata_mellett_63747/t_Az%20ombudsman%20az%20elítéltek%20jogorvoslata%20mellett/index.html;SEM
7396;5;1;Bauer;Akárcsak Gurmai, úgy Bauer is rámutatott: az EB csak olyan törvénytervezetet küld tovább az Európai Parlamentnek, amely nem ellentétes az uniós alapelvekkel, például a halálbüntetésnek a lisszaboni szerződésben is rögzített tilalmával.;http://hvg.hu/vilag/20101011_lisszaboni_szerzodes_nyitra;SEM
7400;11;2;Czedlár István;Tavaly július 25-én dél körül a súlyosan ittas állapotban lévő Czedlár István magához vett egy baltát, azzal átment a testvére által lakott melléképületbe, és az ágyon fekvő testvéréhez lépve a férfit előzetes szóváltás vagy figyelmeztetés nélkül legalább hét alkalommal, a balta élével fejbe vágta.;http://hvg.hu/itthon/20101006_tizenket_evre_iteltek_baltas_gyilkost;NEG
7401;8;2;Anatolij Zak;A vádlottak padján nyolcan ülnek, köztük Anatolij Zak, a szórakozóhely tényleges tulajdonosa, Szvetlana Jefremova végrehajtó igazgató és Oleg Fetkulov művészeti igazgató, mindketten be nem jegyzett résztulajdonosok.;http://kecskemetitv.hu/hun/sa_tv/i_kulfold_4/i_megkezdodott_az_oroszorszagi_150_halalos_aldozatta_62347/t_Megkezdődött%20az%20oroszországi%20150%20halálos%20áldozattal%20járó%20tűzvész%20vizsgálata/index.html;NEG
7403;21;2;Oleg Fetkulov;A vádlottak padján nyolcan ülnek, köztük Anatolij Zak, a szórakozóhely tényleges tulajdonosa, Szvetlana Jefremova végrehajtó igazgató és Oleg Fetkulov művészeti igazgató, mindketten be nem jegyzett résztulajdonosok.;http://kecskemetitv.hu/hun/sa_tv/i_kulfold_4/i_megkezdodott_az_oroszorszagi_150_halalos_aldozatta_62347/t_Megkezdődött%20az%20oroszországi%20150%20halálos%20áldozattal%20járó%20tűzvész%20vizsgálata/index.html;NEG
